name,shape_id,lat,lon,admin1,admin2
Ust-Tsilemsky District,50074027B13808999174668,51.53408277547759,65.8024268743727,Russia,Komi Republic
Ust-Koksinsky Rayon,50074027B36737161681879,85.64829159892552,50.09348226884157,Russia,Altai Republic
Uyarsky Rayon,50074027B69769739908896,94.22224658532072,55.833385016127124,Russia,Krasnoyarsk Krai
Uysky District,50074027B34984618611243,60.08979909453089,54.38384481898064,Russia,Chelyabinsk Oblast
Tomponsky Ulus,50074027B65892523893476,136.7067518000928,64.06301570530474,Russia,Sakha Republic
Georgiyevsk,50074027B83273775031724,43.45851725536669,44.1534336410553,Russia,Stavropol Krai
Slavyansky District,50074027B3957636086664,37.87113856888579,45.42122604388219,Russia,Krasnodar Krai
Romodanovsky District,50074027B7226310490059,45.34287373385303,54.444244600648474,Russia,Republic of Mordovia
Rostovsky District,50074027B68091690939556,39.3480225940509,57.095681777944954,Russia,Yaroslavl Oblast
Severo-Baykalsky Rayon,50074027B57723797898160,110.5693760960614,55.80714274911638,Russia,Republic of Buryatia
Saransk Urban District,50074027B41378027449281,45.22602631200104,54.143230816327105,Russia,Republic of Mordovia
Romanovsky District,50074027B71087427061133,81.0942529816462,52.59923223577236,Russia,Altai Krai
Rovensky District,50074027B84968233393875,46.26224664311527,50.81339432470514,Russia,Saratov Oblast
Primorsky District,50074027B6686274683844,50.409628432374255,75.07530596778517,Russia,Nenets Autonomous Okrug
Piy-Khemsky Kozhuun,50074027B69216573561209,94.1260645922843,52.29104579550788,Russia,Tuva Republic
Penzensky District,50074027B80360504553287,44.85387699541783,52.987012944107356,Russia,Penza Oblast
Kyshtym,50074027B82466107763770,60.41664925715783,55.71618995653772,Russia,Chelyabinsk Oblast
Nyurbinsky Ulus,50074027B45070384031046,117.31032743247934,64.2019209214071,Russia,Sakha Republic
Shebekinsky District,50074027B26881426661864,37.062284980048275,50.48868716207642,Russia,Belgorod Oblast
Nanaysky Rayon,50074027B11624788894191,137.07960206371683,49.13548810233662,Russia,Khabarovsk Krai
Narimanovsky District,50074027B15799201455367,47.33302773606125,46.42534296340934,Russia,Astrakhan Oblast
Leninsky District,50074027B57903229029345,132.20522762393145,48.084399439950445,Russia,Jewish Autonomous Oblast
Duldurginsky District,50074027B95803310425506,113.38186090090532,50.7953039979165,Russia,Zabaykalsky Krai
Kovylkinsky District,50074027B94925275747983,43.90006438164188,54.076424105160875,Russia,Republic of Mordovia
Kalarsky District,50074027B30395625379090,118.09042925489166,56.667679412019275,Russia,Zabaykalsky Krai
Gaysky District,50074027B44863367100393,58.33438225677516,51.472608158579796,Russia,Orenburg Oblast
Gdovsky District,50074027B91439993213773,27.963343334697985,58.599267955211644,Russia,Pskov Oblast
Kholmsky District,50074027B78352455339224,142.203446668343,47.17924402655302,Russia,Sakhalin
Bezhetsky District,50074027B8686405046800,36.55629238932703,57.728676095202424,Russia,Tver Oblast
Belovsky District,50074027B45476358417172,86.67537307837578,54.41634895835343,Russia,Kemerovo Oblast
Bay-Tayginsky Kozhuun,50074027B52384379904996,89.68289971886432,51.057171811061046,Russia,Tuva Republic
Bazarnosyzgansky District,50074027B83843161700045,46.716483700308984,53.68513368295766,Russia,Ulyanovsk Oblast
Askinsky District,50074027B35153037199954,56.767365459031225,56.119533799540854,Russia,Republic of Bashkortostan
Danilovsky District,50074027B38387906709835,40.1153195387924,58.11969841775235,Russia,Yaroslavl Oblast
Chunsky Rayon,50074027B9240580019103,99.70800806650726,56.76641690984192,Ukraine,Sevastopol
Beysky Rayon,50074027B98895209347227,90.95605337549831,52.98507260989883,Russia,Republic of Khakassia
Baltaysky District,50074027B62011091195870,46.66126509541449,52.48698859396456,Russia,Saratov Oblast
Arkharinsky District,50074027B46082532996443,130.6248788657501,49.53281392448522,Russia,Amur Oblast
Dalnekonstantinovsky District,50074027B93187461966352,44.066913461697524,55.81875853684633,Russia,Nizhny Novgorod Oblast
Borovsky District,50074027B62532131027212,36.42499396899326,55.18380281506426,Russia,Kaluga Oblast
Cherkessk,50074027B52077601912311,42.06397883493888,44.22117111508792,Russia,Karachay-Cherkess Republic
Bolkhovsky District,50074027B68065331616665,36.00293054440262,53.433358419463154,Russia,Oryol Oblast
Bolshesosnovsky District,50074027B95465717022961,54.4528387921991,57.54067693056833,Russia,Perm Krai
Gergebilsky District,50074027B72951354106577,47.015530360508244,42.519521846894136,Russia,Republic of Dagestan
Izmalkovsky District,50074027B39379754001306,37.99987499837923,52.644818402265386,Russia,Lipetsk Oblast
Iznoskovsky District,50074027B28156856549850,35.40718249559656,55.010461026333054,Russia,Kaluga Oblast
Obluchensky District,50074027B3666508019566,131.84435575816093,48.916423720313595,Russia,Jewish Autonomous Oblast
Pozharsky District,50074027B33126296618922,135.89616631715396,46.65080543734096,Russia,Primorsky Krai
Sut-Kholsky Kozhuun,50074027B65422162401121,90.88409957738784,51.72610395393393,Russia,Tuva Republic
Volsky District,50074027B68349842384732,47.28994506347352,52.26316294488083,Russia,Saratov Oblast
Братский район,50074027B52603641216214,101.69676390664951,55.90201059306829,Ukraine,Sevastopol
Velsky District,50074027B32782787425978,42.09241253043141,61.310834132439865,Russia,Arkhangelsk
Birobidzhan,50074027B88547261644185,132.90929324387034,48.77773767705019,Russia,Jewish Autonomous Oblast
Ust-Kamchatsky District,50074027B42112936923183,161.22895056971484,56.42757313528402,Russia,Kamchatka Krai
Yukhnovsky District,50074027B88473509358367,35.25614273482099,54.71459181675775,Russia,Kaluga Oblast
Volovsky District,50074027B14464439304715,37.96181946115927,52.050327130069306,Russia,Lipetsk Oblast
Ust-Ilimsky,50074027B89196470968911,102.67639029878244,57.96254280001701,Ukraine,Sevastopol
Suyetsky District,50074027B63976435239634,79.95640733149087,53.25919192214992,Russia,Altai Krai
Yelets,50074027B5612057998042,38.51333925832715,52.61661114811472,Russia,Lipetsk Oblast
Владивостокский городской,50074027B58297077135629,131.93278502303514,43.154614956118856,Russia,Primorsky Krai
Koshkinsky District,50074027B20925327326281,50.48322760121527,54.23537644557896,Russia,Samara Oblast
Momsky Ulus,50074027B74877493637193,144.2553154453424,66.0710271937794,Russia,Sakha Republic
Kazan,50074027B16082818896565,49.128232624677516,55.79208858670424,Russia,Republic of Tatarstan
Kushnarenkovsky District,50074027B86894343094602,55.34791505029947,55.04739479979357,Russia,Republic of Bashkortostan
Bologovsky District,50074027B2110229009062,34.03849673841985,57.957448809268854,Russia,Tver Oblast
Bogorodsky District,50074027B16188868533688,50.80866364866745,57.854509071800024,Russia,Kirov Oblast
Kuznetsk,50074027B44710609549187,46.601124335591834,53.11480976152396,Russia,Penza Oblast
Leninsky District,50074027B60097792769672,45.36014762218625,48.80683508166784,Russia,Volgograd Oblast
Andreapolsky District,50074027B85792653210823,32.11728317360497,56.73308390273369,Russia,Tver Oblast
Luujärvi District,50074027B47892582969199,37.50283799335871,67.68885762962826,Russia,Murmansk Oblast
Orlovsky District,50074027B34536837751886,48.78116790455696,58.70279198138526,Russia,Kirov Oblast
Serdobsky District,50074027B28605468030527,44.14313141165085,52.53800950698586,Russia,Penza Oblast
Bashmakovsky District,50074027B39013591979664,42.83184245307607,53.23644187887346,Russia,Penza Oblast
Shemysheysky District,50074027B33430522439153,45.472352092396726,52.863793359799274,Russia,Penza Oblast
Izhemsky District,50074027B52153292155727,53.881342025292696,65.21944310194218,Russia,Komi Republic
Kagalnitsky District,50074027B71114579362546,40.033305589779815,46.93722000883179,Russia,Rostov Oblast
Kirovo-Chepetsky District,50074027B82698883305703,50.149778633692634,58.378622956521326,Russia,Kirov Oblast
Kirovsky District,50074027B34646981134025,34.37401407871355,54.115935141758236,Russia,Kaluga Oblast
Komsomolsk-on-Amur,50074027B51031481762719,137.00338054351346,50.575525920006086,Russia,Khabarovsk Krai
Rameshkovsky District,50074027B48186281489768,36.273317249379055,57.25438660133409,Russia,Tver Oblast
Roslavlsky District,50074027B14748896560246,33.110738273951355,54.04276248110799,Russia,Smolensk Oblast
Shemurshinsky District,50074027B59910785690021,47.379867316852255,54.83948262805707,Russia,Chuvash Republic
Yelovsky District,50074027B10643690903280,54.88258902882531,56.92895837022381,Russia,Perm Krai
Shchyolkovsky District,50074027B51935162594441,38.210677751272,56.01071876001491,Russia,Moscow Oblast
Ust-Katav,50074027B17551582327513,58.3000881385274,54.98966923039504,Russia,Chelyabinsk Oblast
Vikulovsky District,50074027B31235318432407,70.78018230043007,56.915458235028225,Russia,Tyumen Oblast
Volodarsky District,50074027B51459937565873,42.988076898877594,56.32358561978874,Russia,Nizhny Novgorod Oblast
Zapolyarny District,50074027B96103137717036,54.94954471392508,67.87538857669688,Russia,Nenets Autonomous Okrug
Zavetinsky District,50074027B10199346430351,43.8577751470555,47.102722332183966,Russia,Rostov Oblast
Берёзовский городской окру,50074027B45280576569410,61.003829490830626,57.02243218952091,Russia,Sverdlovsk
городской округ Назрань,50074027B47193860692762,44.746681408256435,43.26248914270608,Russia,Republic of Ingushetia
городской округ Тула,50074027B61494461730219,37.54570936639753,54.22977907540956,Russia,Tula Oblast
городской округ Тында,50074027B86870758219567,124.74380055479435,55.18374194633379,Russia,Amur Oblast
городской округ Южно-Сухок,50074027B94455479493874,45.6477440357182,44.66186331061755,Russia,Republic of Dagestan
Тарасовский район,50074027B13034578172477,40.42019405430269,48.687118813548146,Russia,Rostov Oblast
Сальский район,50074027B64441195091452,41.576894894704964,46.52066999732144,Russia,Rostov Oblast
Осинский район,50074027B50896552692330,104.03719469752879,53.60323809899024,Ukraine,Sevastopol
городской округ Ульяновск,50074027B67860704242461,48.3418898201263,54.30394111256614,Russia,Ulyanovsk Oblast
Zubovo-Polyansky District,50074027B5463501652966,42.698821841672334,54.08596601509981,Russia,Republic of Mordovia
Zuyevsky District,50074027B11413063881877,51.080729774846134,58.36006462557019,Russia,Kirov Oblast
Zverinogolovsky District,50074027B12125827466721,64.82755455500367,54.488166514484405,Russia,Kurgan Oblast
Zavodoukovsky Urban Okrug,50074027B92166999568031,66.79906923278435,56.511612118642816,Russia,Tyumen Oblast
Yenotayevsky District,50074027B28279959544204,46.83918781062046,47.25677798737222,Russia,Astrakhan Oblast
Yermishinsky District,50074027B1573255498527,42.17053090354045,54.80756568275799,Russia,Ryazan Oblast
Yelizovsky District,50074027B13065478587985,159.03854142628165,53.63184150692744,Russia,Kamchatka Krai
Tuapsinsky District,50074027B19666041312542,39.12423501366607,44.27861059438497,Russia,Krasnodar Krai
городской округ Калуга,50074027B50735791430679,36.22861771659708,54.55630085133062,Russia,Kaluga Oblast
Surazhsky District,50074027B98725284766499,32.45262035080402,53.08408967321834,Russia,Bryansk Oblast
Varnavinsky District,50074027B22914789357492,44.89049362134747,57.50074875031048,Russia,Nizhny Novgorod Oblast
Romnensky District,50074027B34244221839846,130.00391531011738,50.90179453833009,Russia,Amur Oblast
Pronsky District,50074027B52064670905005,39.58303287609272,54.13083332320158,Russia,Ryazan Oblast
Poretsky District,50074027B45893078100577,46.38197782699052,55.167734592085026,Russia,Chuvash Republic
Permsky District,50074027B79711450389697,56.10047150502635,57.786251039820556,Russia,Perm Krai
Pervomaysky District,50074027B52463258949821,84.06202030017099,53.465305767423544,Russia,Altai Krai
Mezhdurechensky District,50074027B44480084064397,41.26762498593956,59.31149389320634,Russia,Vologda Oblast
Marksovsky District,50074027B43964217190383,47.13028502310995,51.65584855730296,Russia,Saratov Oblast
Maloserdobinsky District,50074027B83032590123913,45.057663710171866,52.51132282812616,Russia,Penza Oblast
Luninsky District,50074027B55518064379024,45.26652067234664,53.66031518695781,Russia,Penza Oblast
Kumylzhensky District,50074027B6123322766775,42.43358786527691,49.859732898572645,Russia,Volgograd Oblast
Iskitimsky District,50074027B48874583684365,83.3041573589546,54.59870736175957,Russia,Novosibirsk
Okhinsky District,50074027B94588175534962,142.4427314920204,53.00968069057558,Russia,Sakhalin
Nogaysky District,50074027B64599457274860,41.89081043026688,44.36499226715137,Russia,Karachay-Cherkess Republic
Grakhovsky District,50074027B84229869183057,51.965190060837045,56.05970338753864,Russia,Udmurt Republic
Grayvoronsky District,50074027B73978553723393,35.65487030598163,50.531625403996536,Russia,Belgorod Oblast
Gavrilov-Yamsky District,50074027B3790619846909,39.8868720734642,57.332983478589746,Russia,Yaroslavl Oblast
Bulunsky Ulus,50074027B99340686489203,129.26810355555097,71.80345322823416,Russia,Sakha Republic
Khvalynsky District,50074027B59432382993310,47.9480672487318,52.51719739695009,Russia,Saratov Oblast
Balakhninsky District,50074027B44553427618842,43.4019657656338,56.467496002808744,Russia,Nizhny Novgorod Oblast
Ayano-Maysky Rayon,50074027B10407770782637,135.2468330752553,57.43365993593205,Russia,Khabarovsk Krai
Arzamas,50074027B92070848873743,43.84116022674687,55.39650409710949,Russia,Nizhny Novgorod Oblast
Altaysky Rayon,50074027B42495202262481,91.50980972904324,53.40991976487347,Russia,Krasnoyarsk Krai
Chistopolsky District,50074027B84662056427300,50.72032421959881,55.275527415581166,Russia,Republic of Tatarstan
Bolshebereznikovsky District,50074027B13851942077990,45.93735805252075,54.19706454359475,Russia,Republic of Mordovia
Ovyursky Kozhuun,50074027B35209567650538,92.18825913911225,50.76249289126636,Russia,Tuva Republic
Pavlovsky District,50074027B9322648258521,39.87430832781135,46.085850782143844,Russia,Krasnodar Krai
Maloyaroslavetsky District,50074027B20110747351222,36.39231645335238,54.888155213716004,Russia,Kaluga Oblast
Mamadyshsky District,50074027B32581079751483,51.14208879272511,55.730118230002965,Russia,Republic of Tatarstan
Sarmanovsky District,50074027B20625379052532,52.6545793412832,55.26196472509478,Russia,Republic of Tatarstan
Paranginsky District,50074027B40407283881229,49.44682380037396,56.72198100756529,Russia,Mari El Republic
Pestyakovsky District,50074027B91908607754232,42.60748677573764,56.60732214343172,Russia,Ivanovo Oblast
Shadrinsky District,50074027B90830635889717,63.752743895515145,56.114494211401365,Russia,Kurgan Oblast
Shakhovskaya Urban Okrug,50074027B18420557368957,35.459558010906164,55.98343535475588,Russia,Moscow Oblast
Shatursky District,50074027B43970917695104,39.78682960040473,55.46768390292829,Russia,Moscow Oblast
Spas-Demensky District,50074027B97903584501374,33.97577522190503,54.39970539536853,Russia,Kaluga Oblast
Vadinsky District,50074027B20312598021671,43.03946624766852,53.65364479176153,Russia,Penza Oblast
Varnensky District,50074027B21488641063420,61.238576700090775,53.28238484630456,Russia,Chelyabinsk Oblast
Verkhnekolymsky Ulus,50074027B40753977825415,150.3046023120665,65.83208510592875,Russia,Sakha Republic
Yashkulsky District,50074027B39333917624056,45.674378492970376,46.36834993146003,Russia,Republic of Kalmykia
Alexandrovsky District,50074027B23901278564844,54.39352376563453,52.64121004875761,Russia,Orenburg Oblast
Baltiysky District,50074027B28549884825225,19.923312147973437,54.67551801887735,Russia,Kaliningrad
Bardymsky District,50074027B72706926562284,55.65822841891278,56.88709190553406,Russia,Perm Krai
Волчанский городской округ,50074027B31451009482636,60.059036477899454,59.970039872489394,Russia,Sverdlovsk
Gavrilovsky District,50074027B57701505702472,42.647038575053685,52.936698707709986,Russia,Tambov Oblast
Glushkovsky District,50074027B91680290875095,34.5342152724583,51.33785028675418,Russia,Kursk Oblast
Gorshechensky District,50074027B31053338553791,37.952981935047966,51.49223613454301,Russia,Kursk Oblast
Zhukovsky District,50074027B9330372411827,33.768495366445485,53.49816427248161,Russia,Bryansk Oblast
Prokhorovsky District,50074027B23092392596579,36.81485007647283,51.00487194783581,Russia,Belgorod Oblast
Kanashsky District,50074027B98054078199771,47.43146406448406,55.52181267972408,Russia,Chuvash Republic
Krasnobakovsky District,50074027B66132265535935,45.25209554125947,57.157385456290115,Russia,Nizhny Novgorod Oblast
Korablinsky District,50074027B59012002161228,40.06114690003353,53.970093410649916,Russia,Ryazan Oblast
Korenevsky District,50074027B98963269942164,34.963829584435466,51.401667309244445,Russia,Kursk Oblast
Kostromskoy District,50074027B37288894870067,40.98704178117797,57.90645757374027,Russia,Kostroma Oblast
Kotelnikovsky District,50074027B4882309977182,43.26337069982431,47.73004263979002,Russia,Volgograd Oblast
Olyutorsky District,50074027B46545737215195,169.67567839678182,61.23543203644946,Russia,Kamchatka Krai
Omsky District,50074027B84115521908944,73.54735056875965,55.04103506839521,Russia,Omsk Oblast
Prokopyevsky District,50074027B240190989633,86.68634786304567,54.02407053551602,Russia,Kemerovo Oblast
Sapozhkovsky District,50074027B80970191706208,40.688948350652176,53.98451536521736,Russia,Ryazan Oblast
Saraktashsky District,50074027B58734913057211,56.30330480077019,51.84207376615184,Russia,Orenburg Oblast
Seryshevsky District,50074027B23038757283566,128.64175257725176,51.116914255089725,Russia,Amur Oblast
Starozhilovsky District,50074027B73987381767955,39.974238521523596,54.24102534561149,Russia,Ryazan Oblast
Tonkinsky District,50074027B83190499344873,46.32685134771357,57.332246294764275,Russia,Nizhny Novgorod Oblast
Urmarsky District,50074027B98333742065229,47.896127871724886,55.68127111734887,Russia,Chuvash Republic
Uryupinsky District,50074027B78770724987560,41.88144966116913,50.81946025262619,Russia,Volgograd Oblast
Khokholsky District,50074027B77063582616712,38.896296609763944,51.432899418962286,Russia,Voronezh Oblast
Atyuryevsky District,50074027B37293702215459,43.29057458176628,54.34794593822289,Russia,Republic of Mordovia
Miyakinsky District,50074027B80694875443279,54.8170297875693,53.60755315203774,Russia,Republic of Bashkortostan
Motyginsky Rayon,50074027B40112285502062,94.54279435759082,58.55878203980518,Russia,Krasnoyarsk Krai
городской округ Серебряные,50074027B93528412842449,38.6374888146975,54.47054015175264,Russia,Moscow Oblast
Karachayevsky District,50074027B20844544643532,42.00118552076864,43.496287464876445,Russia,Karachay-Cherkess Republic
Krasnoyaruzhsky District,50074027B55014623372781,35.54269377641604,50.81309483582908,Russia,Belgorod Oblast
Mazanovsky District,50074027B12392919053035,129.61188880862412,52.08697213168835,Russia,Amur Oblast
Нукутский район,50074027B87275395176909,102.87383117298509,53.75101618072015,Ukraine,Sevastopol
Totsky District,50074027B27656919133651,52.55365073077624,52.32509077177696,Russia,Orenburg Oblast
Khomutovsky District,50074027B19694965074272,34.6703663175523,51.8732551378648,Russia,Kursk Oblast
Nekhayevsky District,50074027B30425971595491,41.69706764520646,50.334360578389685,Russia,Volgograd Oblast
ЗАТО Фокино,50074027B53689487296267,132.41685374020173,42.92768306726199,Russia,Primorsky Krai
Vorotynsky District,50074027B22241988675108,45.74806446287754,56.187537018967014,Russia,Nizhny Novgorod Oblast
Tulunsky Rayon,50074027B19101038571045,100.2774925096404,54.18073544116361,Ukraine,Sevastopol
Rodionovo-Nesvetaysky District,50074027B96632027100715,39.58162478402735,47.641521286902865,Russia,Rostov Oblast
Novokubansky District,50074027B45352354556753,41.09753969035371,44.96540938866841,Russia,Krasnodar Krai
Mishkinsky District,50074027B70684285161137,55.9380714620501,55.57701658836874,Russia,Republic of Bashkortostan
Lukhovitsky District,50074027B32318639490132,39.20588038560023,54.95329304691267,Russia,Moscow Oblast
Kameshkirsky District,50074027B13338811228915,46.10496801097534,52.800542144633845,Russia,Penza Oblast
Kugarchinsky District,50074027B70684574200660,56.60975278629733,52.67375602318252,Russia,Republic of Bashkortostan
Gorodishchensky District,50074027B10047375179422,45.74601011993692,53.23018604441186,Russia,Penza Oblast
Anadyrsky District,50074027B74375992228315,173.16800620138616,64.91463678390039,Russia,Chukotka Autonomous Okrug
Chastinsky District,50074027B63090995624909,54.77735528345302,57.26467560123252,Russia,Perm Krai
Chamzinsky District,50074027B68079497432246,45.76858503501513,54.41509722722595,Russia,Republic of Mordovia
Ileksky District,50074027B76424633116960,53.782915325560154,51.501264458594,Russia,Orenburg Oblast
Khislavichsky District,50074027B15861675069153,32.13148154527156,54.131377258964136,Russia,Smolensk Oblast
Khasynsky Urban District,50074027B77123826131271,151.92219046248397,61.16343744665204,Russia,Magadan Oblast
Khasavyurtovsky District,50074027B6586057166597,46.644821353566044,43.353345365891144,Russia,Republic of Dagestan
Jaama District,50074027B99227036451137,28.54144194203708,59.51398653393674,Russia,Leningrad Oblast
Liskinsky District,50074027B36141655472455,39.552339483510785,51.02443456666033,Russia,Voronezh Oblast
Kaa-Khemsky District,50074027B28237485565854,96.56526754110476,51.39849275296323,Russia,Tuva Republic
Charyshsky District,50074027B92925758050684,83.76821639069617,51.23026946182408,Russia,Altai Krai
Ivolginsky District,50074027B18238462468960,107.0911238777628,51.71693246796909,Russia,Republic of Buryatia
Chebarkulsky District,50074027B23829204276737,60.51858198969109,54.82594221213183,Russia,Chelyabinsk Oblast
Izhmorsky District,50074027B81878047899134,86.80078697521091,56.13892863876263,Russia,Kemerovo Oblast
Chekhovsky District,50074027B38418473006455,37.42815626664327,55.14848659245551,Russia,Moscow Oblast
Chebulinsky District,50074027B81404523922595,87.52088959267198,55.78690009730955,Russia,Kemerovo Oblast
Ivnyansky District,50074027B55259517636721,36.230944612924844,51.01392529043224,Russia,Belgorod Oblast
Kharovsky District,50074027B82098160440566,40.15920320243517,60.065221904512924,Russia,Vologda Oblast
Herceg Novi Municipality,59799669B9703090978387,18.54757294814089,42.4889138534672,Montenegro,Kotor Municipality
Plav Municipality,59799669B59523358081802,19.974226043496945,42.61630329565899,Montenegro,Plav Municipality
Rožaje Municipality,59799669B88193558767116,20.176784686656045,42.86086161976421,Montenegro,Rožaje Municipality
Andrijevica Municipality,59799669B93063361678836,19.74855962890414,42.71388457074984,Montenegro,Andrijevica Municipality
Berane Municipality,59799669B93779420845023,19.857250796716865,42.830362447266424,Montenegro,Berane Municipality
Podgorica Municipality,59799669B20319020653405,19.352774628341127,42.46954026527494,Montenegro,Podgorica Municipality
Bar Municipality,59799669B22511566400758,19.168479981112487,42.14060773503612,Montenegro,Bar Municipality
Bijelo Polje Municipality,59799669B20349667855259,19.71737992789886,43.06314578358993,Montenegro,Bijelo Polje Municipality
Budva Municipality,59799669B20110685483927,18.900279609200506,42.26514141629462,Montenegro,Budva Municipality
Cetinje Municipality,59799669B91583747266461,18.908192046791065,42.46904079099164,Montenegro,Old Royal Capital Cetinje
Danilovgrad Municipality,59799669B12564288388297,19.121386796485517,42.59403126997204,Montenegro,Danilovgrad Municipality
Kolašin Municipality,59799669B48420505719641,19.42404940851841,42.79746206812824,Montenegro,Kolašin Municipality
Kotor Municipality,59799669B80293643035426,18.702949433485163,42.471428532376045,Montenegro,Tivat Municipality
Mojkovac Municipality,59799669B74362705567987,19.473605320774237,42.979551199079765,Montenegro,Mojkovac Municipality
Nikšić Municipality,59799669B66678983232609,18.793720259497498,42.82148488942133,Montenegro,Nikšić Municipality
Pljevlja Municipality,59799669B58100018961631,19.252707889824435,43.31688994638181,Montenegro,Pljevlja Municipality
Plužine Municipality,59799669B28207041867492,18.846511277430285,43.14852867781685,Montenegro,Plužine Municipality
Tivat Municipality,59799669B7591395216485,18.691261726831105,42.41284204222282,Montenegro,Tivat Municipality
Ulcinj Municipality,59799669B84579627936880,19.290498052449536,41.96474773428976,Montenegro,Ulcinj Municipality
Šavnik Municipality,59799669B79583520985931,19.130376854168986,42.980470066758286,Montenegro,Šavnik Municipality
Žabljak Municipality,59799669B41052051546873,19.165925499843823,43.12331556074363,Montenegro,Žabljak Municipality
Gusinje Municipality,59799669B75560777931070,19.831021661769164,42.54102652815035,Montenegro,Gusinje Municipality
Petnjica Municipality,59799669B78864851615199,20.00390744147527,42.93584867295571,Montenegro,Berane Municipality
Charlotte,94954027B88448576527444,-61.1532350501721,13.269083938764537,Saint Vincent and the Grenadines,Charlotte Parish
Saint Andrew,94954027B50419639501702,-61.236001379838754,13.194990506621048,Saint Vincent and the Grenadines,Saint Andrew Parish
Saint David,94954027B75488374461778,-61.20443463017314,13.307958535380461,Saint Vincent and the Grenadines,Saint David Parish
Saint George,94954027B8071677306874,-61.19113293732961,13.160444922168644,Saint Vincent and the Grenadines,Saint George Parish
Saint Patrick,94954027B24043744256815,-61.240534436840775,13.237565287124964,Saint Vincent and the Grenadines,Saint Patrick Parish
Grenadines,94954027B73683206567439,-61.288795001448776,12.836447418583504,Saint Vincent and the Grenadines,Grenadines Parish
St Lawrence,8701671B18704050053031,-61.02674266599996,13.940376168666718,Saint Lucia,Anse la Raye Quarter
Champen Estate,8701671B64921834857972,-61.02972220178948,13.935659329723716,Saint Lucia,Anse la Raye Quarter
Fond Eau Rouge,8701671B4886377420508,-61.03090263029739,13.948466583474206,Saint Lucia,Anse la Raye Quarter
Morne D'Or,8701671B88374512548949,-61.006678954800286,13.950481829757939,Saint Lucia,Anse la Raye Quarter
Enbar Pwin/Millet,8701671B70172506125810,-60.99320679899997,13.909708933666707,Saint Lucia,Anse la Raye Quarter
Derriere Lagoon,8701671B36493357542675,-61.01954308481227,13.94190385513582,Saint Lucia,Anse la Raye Quarter
Jean Baptiste,8701671B12563091717165,-61.015751001333285,13.947260321000043,Saint Lucia,Anse la Raye Quarter
Jacmel,8701671B80977223747238,-61.01334501966663,13.948329291000052,Saint Lucia,Anse la Raye Quarter
Bois D'Inde,8701671B8158625953395,-61.01025127999998,13.943310516666715,Saint Lucia,Anse la Raye Quarter
Morne Ciseaux,8701671B86288644178895,-61.002853503398654,13.937223061284397,Saint Lucia,Anse la Raye Quarter
Vanard,8701671B51566327672106,-60.99275615099996,13.933925987000046,Saint Lucia,Anse la Raye Quarter
Millet,8701671B66361265375763,-60.98890556107102,13.911344427515461,Saint Lucia,Anse la Raye Quarter
Durandeau,8701671B30216430122169,-60.992459806333294,13.923671007000053,Saint Lucia,Anse la Raye Quarter
Derriere Dos,8701671B59724395423262,-61.00490788299997,13.923924698666704,Saint Lucia,Anse la Raye Quarter
Roseau Valley,8701671B68986810783457,-61.026969862999955,13.953853776666715,Saint Lucia,Anse la Raye Quarter
Dame De Traversay,8701671B44154359269961,-60.98698722299996,13.919947667333359,Saint Lucia,Anse la Raye Quarter
Caico/Millet,8701671B86605125061107,-60.99088470433329,13.92316462966672,Saint Lucia,Anse la Raye Quarter
Tete Chemin/Millet,8701671B40430448784583,-60.99796242739043,13.891067911535073,Saint Lucia,Anse la Raye Quarter
Au Tabor Hill,8701671B64289292392873,-61.035654605098614,13.944729024687279,Saint Lucia,Anse la Raye Quarter
Au Tabor,8701671B26894832040288,-61.04331124366662,13.944598520000055,Saint Lucia,Anse la Raye Quarter
Monchy/Vieux Sucreic/Bois D'Ine,8701671B73364458199971,-60.9512644813333,14.05508650500004,Saint Lucia,Gros Islet Quarter
St Lawrence Estate,8701671B81059330414733,-61.042015438999954,13.942486692666707,Saint Lucia,Anse la Raye Quarter
Massacre,8701671B60259256363554,-61.0361999563333,13.95013994766672,Saint Lucia,Anse la Raye Quarter
Venus,8701671B61834764030996,-61.015830153572104,13.914763087842196,Saint Lucia,Anse la Raye Quarter
La Treille,8701671B33386018665106,-60.99761915266663,13.94056992000005,Saint Lucia,Anse la Raye Quarter
Invorgoil Estate,8701671B81496139383371,-61.03366071247542,13.931234520383127,Saint Lucia,Anse la Raye Quarter
Village,8701671B42639255298272,-61.04119673599996,13.93767881066672,Saint Lucia,Anse la Raye Quarter
Village/Petite Bourgh,8701671B640126266142,-61.04187592866662,13.93797428766671,Saint Lucia,Anse la Raye Quarter
Belle Vue,8701671B15632424418996,-60.94289112566662,14.085574403000066,Saint Lucia,Gros Islet Quarter
Belle Vue Estate,8701671B25390904232189,-60.94691056299996,14.087536224333366,Saint Lucia,Gros Islet Quarter
Pigeon Island,8701671B47246158509977,-60.95819089259516,14.089307148962652,Saint Lucia,Gros Islet Quarter
Beausejour/Fostin'S Development,8701671B34711583072149,-60.93079934833328,14.075142104000046,Saint Lucia,Gros Islet Quarter
La Guerre,8701671B53039174443584,-60.926626943666626,14.023305867333383,Saint Lucia,Gros Islet Quarter
Beausejour,8701671B92902112367309,-60.93952026833329,14.077333086000047,Saint Lucia,Gros Islet Quarter
